Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeSeconds,DriverID,TeamID,TyreCode,StintNorm,LapTrend,TimeSeconds,PaceDeviation,DeltaToBest,RollingAvgDriver
0 days 00:23:19.050000,GAS,10,0 days 00:01:40.329000,4.0,1.0,,0 days 00:23:15.203000,0 days 00:00:29.968000,0 days 00:00:33.530000,0 days 00:00:36.831000,0 days 00:22:08.689000,0 days 00:22:42.219000,0 days 00:23:19.050000,294.0,299.0,,337.0,False,HARD,4.0,True,Alpine,0 days 00:21:38.721000,2023-09-02 14:06:38.832,1,,False,,False,False,100.329,16,9,0,0.0,0.17391304347826086,1399.05,17.783999999999992,20.034999999999997,100.44999999999999
0 days 00:34:05.404000,GAS,10,0 days 00:01:22.545000,6.0,2.0,,,0 days 00:00:27.119000,0 days 00:00:28.047000,0 days 00:00:27.379000,0 days 00:33:09.978000,0 days 00:33:38.025000,0 days 00:34:05.404000,320.0,337.0,305.0,346.0,True,HARD,2.0,True,Alpine,0 days 00:32:42.859000,2023-09-02 14:17:42.970,1,,False,,False,True,82.545,16,9,0,0.16666666666666666,0.2608695652173913,2045.404,0.0,2.2510000000000048,91.437
0 days 00:35:55.173000,GAS,10,0 days 00:01:49.769000,7.0,2.0,,0 days 00:35:50.867000,0 days 00:00:34.891000,0 days 00:00:34.552000,0 days 00:00:40.326000,0 days 00:34:40.295000,0 days 00:35:14.847000,0 days 00:35:55.173000,206.0,286.0,,282.0,False,HARD,3.0,True,Alpine,0 days 00:34:05.404000,2023-09-02 14:19:05.515,1,,False,,False,False,109.769,16,9,0,0.16666666666666666,0.30434782608695654,2155.173,27.224000000000004,29.47500000000001,96.15700000000001
0 days 00:22:42.610000,OCO,31,0 days 00:01:23.276000,2.0,1.0,,,0 days 00:00:27.558000,0 days 00:00:28.206000,0 days 00:00:27.512000,0 days 00:21:46.892000,0 days 00:22:15.098000,0 days 00:22:42.610000,320.0,334.0,305.0,342.0,True,HARD,2.0,True,Alpine,0 days 00:21:19.334000,2023-09-02 14:06:19.445,1,,False,,False,True,83.276,17,9,0,0.0,0.08695652173913043,1362.61,0.7279999999999944,2.9819999999999993,83.276
0 days 00:24:26.050000,OCO,31,0 days 00:01:43.440000,3.0,1.0,,,0 days 00:00:33.536000,0 days 00:00:35.191000,0 days 00:00:34.713000,0 days 00:23:16.146000,0 days 00:23:51.337000,0 days 00:24:26.050000,250.0,239.0,312.0,224.0,False,HARD,3.0,True,Alpine,0 days 00:22:42.610000,2023-09-02 14:07:42.721,1,,False,,False,True,103.44,17,9,0,0.0,0.13043478260869565,1466.05,20.891999999999996,23.146,93.358
0 days 00:25:49.298000,OCO,31,0 days 00:01:23.248000,4.0,1.0,,,0 days 00:00:27.408000,0 days 00:00:27.978000,0 days 00:00:27.862000,0 days 00:24:53.458000,0 days 00:25:21.436000,0 days 00:25:49.298000,317.0,330.0,309.0,339.0,False,HARD,4.0,True,Alpine,0 days 00:24:26.050000,2023-09-02 14:09:26.161,1,,True,TRACK LIMITS AT TURN 10 LAP 5 ,False,True,83.248,17,9,0,0.0,0.17391304347826086,1549.298,0.7000000000000028,2.9540000000000077,93.344
0 days 00:27:36.682000,OCO,31,0 days 00:01:47.384000,5.0,1.0,,0 days 00:27:25.123000,0 days 00:00:30.289000,0 days 00:00:31.544000,0 days 00:00:45.551000,0 days 00:26:19.587000,0 days 00:26:51.131000,0 days 00:27:36.682000,290.0,303.0,,303.0,False,HARD,5.0,True,Alpine,0 days 00:25:49.298000,2023-09-02 14:10:49.409,1,,False,,False,False,107.384,17,9,0,0.0,0.21739130434782608,1656.682,24.836,27.090000000000003,95.316
0 days 00:34:03.211000,OCO,31,0 days 00:01:22.548000,7.0,2.0,,,0 days 00:00:27.296000,0 days 00:00:27.859000,0 days 00:00:27.393000,0 days 00:33:07.959000,0 days 00:33:35.818000,0 days 00:34:03.211000,320.0,337.0,309.0,346.0,True,HARD,2.0,True,Alpine,0 days 00:32:40.663000,2023-09-02 14:17:40.774,1,,False,,False,True,82.548,17,9,0,0.16666666666666666,0.30434782608695654,2043.211,0.0,2.254000000000005,94.96600000000001
0 days 00:35:51.511000,OCO,31,0 days 00:01:48.300000,8.0,2.0,,0 days 00:35:47.664000,0 days 00:00:34.251000,0 days 00:00:34.302000,0 days 00:00:39.747000,0 days 00:34:37.462000,0 days 00:35:11.764000,0 days 00:35:51.511000,271.0,243.0,,255.0,False,HARD,3.0,True,Alpine,0 days 00:34:03.211000,2023-09-02 14:19:03.322,1,,False,,False,False,108.3,17,9,0,0.16666666666666666,0.34782608695652173,2151.511,25.751999999999995,28.006,95.424
0 days 00:19:12.473000,MAG,20,0 days 00:01:22.853000,2.0,1.0,,,0 days 00:00:27.321000,0 days 00:00:28.117000,0 days 00:00:27.415000,0 days 00:18:16.941000,0 days 00:18:45.058000,0 days 00:19:12.473000,321.0,335.0,310.0,341.0,True,HARD,2.0,True,Haas F1 Team,0 days 00:17:49.620000,2023-09-02 14:02:49.731,1,,False,,False,True,82.853,18,7,0,0.0,0.08695652173913043,1152.473,0.2609999999999957,2.5589999999999975,82.853
0 days 00:20:56.595000,MAG,20,0 days 00:01:44.122000,3.0,1.0,,,0 days 00:00:34.571000,0 days 00:00:36.866000,0 days 00:00:32.685000,0 days 00:19:47.044000,0 days 00:20:23.910000,0 days 00:20:56.595000,255.0,289.0,309.0,196.0,False,HARD,3.0,True,Haas F1 Team,0 days 00:19:12.473000,2023-09-02 14:04:12.584,1,,False,,False,True,104.122,18,7,0,0.0,0.13043478260869565,1256.595,21.53,23.828000000000003,93.4875
0 days 00:22:30.537000,MAG,20,0 days 00:01:33.942000,4.0,1.0,,0 days 00:22:26.095000,0 days 00:00:27.570000,0 days 00:00:29.736000,0 days 00:00:36.636000,0 days 00:21:24.165000,0 days 00:21:53.901000,0 days 00:22:30.537000,319.0,321.0,,341.0,False,HARD,4.0,True,Haas F1 Team,0 days 00:20:56.595000,2023-09-02 14:05:56.706,1,,False,,False,False,93.942,18,7,0,0.0,0.17391304347826086,1350.537,11.349999999999994,13.647999999999996,99.032
0 days 00:30:12.293000,MAG,20,0 days 00:01:22.592000,6.0,2.0,,,0 days 00:00:27.384000,0 days 00:00:27.829000,0 days 00:00:27.379000,0 days 00:29:17.085000,0 days 00:29:44.914000,0 days 00:30:12.293000,319.0,333.0,309.0,340.0,True,HARD,2.0,True,Haas F1 Team,0 days 00:28:49.701000,2023-09-02 14:13:49.812,1,,False,,False,True,82.592,18,7,0,0.16666666666666666,0.2608695652173913,1812.293,0.0,2.298000000000002,88.267
0 days 00:32:04.164000,MAG,20,0 days 00:01:51.871000,7.0,2.0,,,0 days 00:00:40.784000,0 days 00:00:39.973000,0 days 00:00:31.114000,0 days 00:30:53.077000,0 days 00:31:33.050000,0 days 00:32:04.164000,178.0,304.0,313.0,178.0,False,HARD,3.0,True,Haas F1 Team,0 days 00:30:12.293000,2023-09-02 14:15:12.404,1,,False,,False,True,111.871,18,7,0,0.16666666666666666,0.30434782608695654,1924.164,29.278999999999996,31.576999999999998,97.2315
0 days 00:33:33.158000,MAG,20,0 days 00:01:28.994000,8.0,2.0,,0 days 00:33:29.259000,0 days 00:00:27.488000,0 days 00:00:28.277000,0 days 00:00:33.229000,0 days 00:32:31.652000,0 days 00:32:59.929000,0 days 00:33:33.158000,324.0,342.0,,351.0,False,HARD,4.0,True,Haas F1 Team,0 days 00:32:04.164000,2023-09-02 14:17:04.275,1,,False,,False,False,88.994,18,7,0,0.16666666666666666,0.34782608695652173,2013.158,6.402000000000001,8.700000000000003,100.4325
0 days 00:22:11.013000,STR,18,0 days 00:01:37.255000,2.0,1.0,,,0 days 00:00:29.164000,0 days 00:00:36.856000,0 days 00:00:31.235000,0 days 00:21:02.922000,0 days 00:21:39.778000,0 days 00:22:11.013000,274.0,308.0,311.0,342.0,False,HARD,2.0,True,Aston Martin,0 days 00:20:33.758000,2023-09-02 14:05:33.869,1,,True,TRACK LIMITS AT TURN 2 LAP 3 ,False,True,97.255,19,5,0,0.0,0.08695652173913043,1331.013,14.394999999999996,16.961,97.255
0 days 00:23:34.589000,STR,18,0 days 00:01:23.576000,3.0,1.0,,,0 days 00:00:27.424000,0 days 00:00:28.342000,0 days 00:00:27.810000,0 days 00:22:38.437000,0 days 00:23:06.779000,0 days 00:23:34.589000,321.0,334.0,311.0,,True,HARD,3.0,True,Aston Martin,0 days 00:22:11.013000,2023-09-02 14:07:11.124,1,,False,,False,True,83.576,19,5,0,0.0,0.13043478260869565,1414.589,0.715999999999994,3.2819999999999965,90.4155
0 days 00:25:17.470000,STR,18,0 days 00:01:42.881000,4.0,1.0,,0 days 00:25:13.608000,0 days 00:00:33.267000,0 days 00:00:33.253000,0 days 00:00:36.361000,0 days 00:24:07.856000,0 days 00:24:41.109000,0 days 00:25:17.470000,283.0,312.0,,212.0,False,HARD,4.0,True,Aston Martin,0 days 00:23:34.589000,2023-09-02 14:08:34.700,1,,False,,False,False,102.881,19,5,0,0.0,0.17391304347826086,1517.47,20.021,22.587000000000003,93.2285
0 days 00:30:18.801000,STR,18,0 days 00:01:22.860000,6.0,2.0,,,0 days 00:00:27.267000,0 days 00:00:28.076000,0 days 00:00:27.517000,0 days 00:29:23.208000,0 days 00:29:51.284000,0 days 00:30:18.801000,321.0,334.0,307.0,340.0,True,HARD,2.0,True,Aston Martin,0 days 00:28:55.941000,2023-09-02 14:13:56.052,1,,False,,False,True,82.86,19,5,0,0.16666666666666666,0.2608695652173913,1818.801,0.0,2.5660000000000025,92.87049999999999
0 days 00:32:03.714000,STR,18,0 days 00:01:44.913000,7.0,2.0,,,0 days 00:00:37.274000,0 days 00:00:36.331000,0 days 00:00:31.308000,0 days 00:30:56.075000,0 days 00:31:32.406000,0 days 00:32:03.714000,256.0,292.0,311.0,171.0,False,HARD,3.0,True,Aston Martin,0 days 00:30:18.801000,2023-09-02 14:15:18.912,1,,False,,False,True,104.913,19,5,0,0.16666666666666666,0.30434782608695654,1923.714,22.052999999999997,24.619,93.8865
0 days 00:33:26.597000,STR,18,0 days 00:01:22.883000,8.0,2.0,,,0 days 00:00:27.281000,0 days 00:00:28.239000,0 days 00:00:27.363000,0 days 00:32:30.995000,0 days 00:32:59.234000,0 days 00:33:26.597000,322.0,336.0,309.0,343.0,False,HARD,4.0,True,Aston Martin,0 days 00:32:03.714000,2023-09-02 14:17:03.825,1,,False,,False,True,82.883,19,5,0,0.16666666666666666,0.34782608695652173,2006.597,0.022999999999996135,2.5889999999999986,93.898
0 days 00:35:12.224000,STR,18,0 days 00:01:45.627000,9.0,2.0,,0 days 00:35:08.352000,0 days 00:00:34.135000,0 days 00:00:34.042000,0 days 00:00:37.450000,0 days 00:34:00.732000,0 days 00:34:34.774000,0 days 00:35:12.224000,284.0,288.0,,193.0,False,HARD,5.0,True,Aston Martin,0 days 00:33:26.597000,2023-09-02 14:18:26.708,1,,False,,False,False,105.627,19,5,0,0.16666666666666666,0.391304347826087,2112.224,22.766999999999996,25.333,94.255
